id,datetime,context,question,answer
g_9464,2021-11-23 02:32:45,無断転載のイラストで萎えた,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,無断転載のイラスト
t_3485064,2021-12-14T10:06:24.000Z,megapaypayモール店にて、フィッティ7daysマスクexプラスやや大きめ60枚入玉の在庫が復活して15分経過しました,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_828,2021-11-26 20:16:55,控えめに行ってゴミ,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
t_2463715,2021-11-27T13:31:29.000Z,求paypay200円4体600円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2208,2021-11-02 14:07:44,サービスは良くお得感もあるけどアプリが酷い,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,アプリが酷い
g_1749,2021-11-13 15:42:23,対応自販機がもっと増えないと、このアプリはあまり使える物とは言えないですね,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,対応自販機がもっと増えないと
g_8866,2021-12-12 19:03:11,使いやすい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_5274,2021-12-07 19:57:05,今日、lineミュージック切れてることに気づき、不足してたので定期購入を解約してまた再度定期購入して支払い済ませたのに、いざ聞こうとしたらフルで聴けません,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,聞こうとしたらフルで聴けません
t_2522644,2021-11-29T02:30:41.000Z,ご自由に,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8412,2021-11-03 14:48:01,始めてこのスマホから出来ました、これから使いこなせるか頑張っていきます,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_124372,2021-11-05T19:18:04.000Z,cokeonドリンクチケットやlineポイントが当たる,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_488769,2021-12-11T14:28:32.000Z,僕らの季節-jo1,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_11180,2021-10-24 19:19:17,興味ある内容で飽きないです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_6887,2021-11-27 17:31:30,ポイント、現金も入ってるので困る,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_5840,2021-11-29 10:52:02,androidですが早くなんとかして欲しい,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,早くなんとかして欲しい
g_5182,2021-11-19 21:20:56,レ,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_2681637,2021-11-24T07:35:28.000Z,12/20迄,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1368007,2021-11-05T12:33:38.000Z,詳細は,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3101008,2021-12-06T05:03:22.000Z,参加させていただきます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1822203,2021-11-23T14:36:59.000Z,僕もお金配るしみなさんお金くれません,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3325607,2021-12-03T15:10:24.000Z,財布にクレカ3枚とキャッシュカード3枚入れて2台持ちのスマホの1台にpaypayとsuicaとtポイントまで装備して、もう1台にもおんなじ感じで入れまくって充電無くなっても財布落としてもなんとかいけるようにしてるけど、世の中結局電気が1番強いわ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2558121,2021-11-25T02:33:42.000Z,10連スクラッチをもらえるよ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3066,2021-11-15 14:35:15,便利,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_7641,2021-12-02 08:17:21,便利,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_4615358,2021-12-12T16:23:20.000Z,スタバで楽天ペイ使えるのだいぶ嬉しい,この文はTwitterのツイートです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_160,2021-11-03 08:22:37,動きだけで理解できた,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_13292,2021-11-10 23:28:31,使えないんじゃどうしようもない,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_5467,2021-10-21 19:47:54,前までは楽しく使わせていただきましたが再生ボタンを押したら停止できません,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,再生ボタンを押したら停止できません
g_3802,2021-12-15 01:45:15,いつもの自販機で利用出来るのでお得,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_3772,2021-10-23 20:11:39,ドリンクチケット最高,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_3434815,2021-12-02T19:38:29.000Z,12/20まで毎日ご参加いただけます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_13689,2021-11-20 02:27:48,つい先日まで普通に使用出来てたのに、いきなりウィルスでも喰らったかのような動作をしたかと思えば再インスコしても使用出来ないのではアプリとしての存在価値が問われる,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,いきなりウィルスでも喰らったかのような動作をしたかと思えば再インスコしても使用出来ない
t_1191367,2021-11-05T01:13:59.000Z,詳細は,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3173139,2021-12-13T14:28:05.000Z,住之江なのでイン中心に予想していきます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6546,2021-11-30 03:58:08,かれこれ何日たったことでしょう,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
t_2341193,2021-11-23T22:15:20.000Z,マック、paypayつかえなくてびっくりしちゃった現金持っててよかった,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,マック、paypayつかえなくて
g_9407,2021-11-12 23:56:14,時々キーボードを使用する前にポップアップ通知を出すのもやめてほしい,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,キーボードを使用する前にポップアップ通知を出すのもやめてほしい
t_4338322,2021-10-23T08:19:36.000Z,お家でも,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3862201,2021-12-02T12:16:42.000Z,去年流行ってたやつ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_3701298,2021-12-08T04:32:33.000Z,また、特典は350円ほどで考えております,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2944,2021-11-03 18:00:25,勉強代と思って千円諦めます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_1409511,2021-11-01T14:23:15.000Z,お急ぎの方はこちらへ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3841922,2021-11-22T08:16:29.000Z,川島如恵留,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_12934,2021-11-25 20:02:56,prが画面を埋め尽くしてどこが使いやすくなったのか,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,prが画面を埋め尽くして
g_973,2021-11-23 14:51:45,反応しない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,反応しない
t_1899294,2021-11-12T01:22:55.000Z,paypayモールでは日曜のお買い物が超おトク当たったボーナスを使っておトクにお買い物しよう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1279409,2021-11-07T04:44:15.000Z,lineペイ1800円→1億,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4402156,2021-10-24T21:05:08.000Z,期間は10月19日火から10月25日月となります,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3390480,2021-12-06T05:38:52.000Z,タクシーだけ現金のみのところもあるので要注意ですが,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_378658,2021-11-30T12:52:37.000Z,getしましょˊᴗˋ*♡,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_1118530,2021-10-24T03:31:03.000Z,10/24日,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2124832,2021-11-12T01:12:53.000Z,詳細は,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2676577,2021-11-25T00:00:02.000Z,gotoeatキャンペーンで使おうよ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12083,2021-11-03 06:53:15,最新のニュースがすぐ分かるからです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_8429,2021-12-01 12:35:58,日にちがたっても改善されておりません,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_1312530,2021-11-08T13:00:31.000Z,paypayフリマic6iiz,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_230771,2021-11-08T14:12:57.000Z,cokeonドリンクチケットやlineポイントが当たる,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
g_10379,2021-11-11 14:50:41,周りのビジネスマンも同様の評価で、その点で他のアプリを使うことに,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_6702,2021-12-04 22:46:34,アプリからクレカチャージが出来ません,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アプリからクレカチャージが出来ません
g_11824,2021-12-03 07:23:39,素早くニュースを提供していただいて助かる,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_4083751,2021-10-31T01:23:27.000Z,一日二回ガチャが引けるお祭りだ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_2608,2021-11-27 18:00:55,期間内は置くとかしてください,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,期間内は置くとかしてください
g_8106,2021-11-05 08:21:14,退会します,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_1336,2021-10-28 08:56:00,飲んだことのないものに使えて良いです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_1852347,2021-11-12T08:02:12.000Z,伊勢崎店っ伊勢崎店もついにクーポンを発動さらにさらに,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_899717,2021-10-31T06:30:37.000Z,◎メルカリnewtuz,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2377694,2021-11-15T12:42:19.000Z,paypay籤、地道に毎日1円ずつ当たるせいで残高が9円になった,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4267870,2021-10-31T10:21:22.000Z,simejiをインストールして今すぐget,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_9507,2021-12-04 23:07:57,一番ハマっていたものは、野菜を配るアプリなんていうか、わからないです,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_240,2021-12-08 13:14:51,は,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_3830880,2021-11-05T13:31:27.000Z,期間限定一日二回ガチャ開催中,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2479797,2021-11-27T08:22:55.000Z,apexランク代行,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3620783,2021-12-08T19:03:41.000Z,実績あり,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8607,2021-12-10 19:43:50,還元の仕組みがわからないときがあるものの使いやすいし良い,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,還元の仕組みがわからない
t_1426321,2021-11-05T14:04:06.000Z,ペイペイ当たるの久しぶり𓈒𓏸,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7894,2021-10-28 13:52:05,マップが使い物にならない,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,マップが使い物にならない
t_3589391,2021-12-04T15:54:04.000Z,で,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12554,2021-12-07 19:07:20,いつか、使えることを願って、中立の星3で,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
g_4351,2021-11-25 15:23:16,あ、ちゃんと省電力モードとかスリープ状態でアプリが機能しないような設定はしておりません,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,
g_2281,2021-11-21 15:37:58,身体も運動不足解消と、頑張れば自販機で飲料を購入出来る最高のアプリ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_133113,2021-10-26T15:07:17.000Z,を飲んで参加しよう,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_2533004,2021-11-24T10:31:06.000Z,受付11/25中,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7867,2021-12-01 12:35:58,tカードの認証が毎回毎回必要になった,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,tカードの認証が毎回毎回必要になった
g_10635,2021-12-14 11:12:56,読みやすい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_358180,2021-11-16T11:16:04.000Z,アツいなあ,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_13674,2021-11-28 22:22:13,アップデートしてくださいと言ってるくせにアップデートしたら全く使えなくなった,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,全く使えなくなった
t_2813770,2021-12-02T01:23:13.000Z,ランク、バッジ、キル数、勝利数代行しております,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1222502,2021-11-05T10:36:05.000Z,※在庫により変動有,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_528684,2021-11-04T03:25:17.000Z,歌詞見ながら聴いてたらガン泣きしそうになって頑張ってなんとか堪えてる,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_4109059,2021-10-28T17:40:35.000Z,草生やした葵鳥が第五人格の世界に迷い込んだら,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2348085,2021-11-10T19:38:17.000Z,バッジ、ランク代行受け付けてます,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9921,2021-11-02 22:01:30,正直イライラするレベルに遅い,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,遅い
g_10548,2021-11-07 19:50:34,最高ですね可愛い,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_13767,2021-11-28 12:34:00,スマホの設定で位置情報の取得を許可してやっても取得できませんとエラーになります,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,位置情報の取得を許可してやっても取得できませんとエラーになります
t_2103223,2021-11-12T12:05:39.000Z,paypayくださーい,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11461,2021-11-13 05:58:47,普通,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_2007853,2021-11-13T22:30:24.000Z,paypayモールならポイント還元で価格コムより実質安くかえるかも,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3569,2021-12-11 18:48:34,自販機との接続が上手くいかない時が多いですが、歩数計になっていて、その結果で無料チケットが貰えたりと、嬉しいこともあります,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機との接続が上手くいかない
g_10572,2021-10-30 14:39:52,探したい記事についてなかなか見つからないです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,探したい記事についてなかなか見つからない
g_9089,2021-11-10 17:29:19,とっても良くてこれは是非ダウンロードした方がいいと思います,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_3377830,2021-12-14T02:48:08.000Z,ダウンロード後,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10087,2021-11-26 09:49:40,つかいやすくて、いいとおもう,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3132011,2021-12-03T15:00:37.000Z,深夜スクリレー主催枠,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3902030,2021-10-28T03:37:13.000Z,×まさかのコラボ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2554294,2021-11-24T19:12:44.000Z,お支払いはamazonギフトかpaypayで,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3690814,2021-12-05T16:33:21.000Z,フリマアプリのpaypayフリマにて,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1714221,2021-11-06T08:10:30.000Z,"お支払い方法:ゆうちょ,paypay",この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4514712,2021-10-25T02:59:13.000Z,期間は10月19日火から10月25日月となります,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_6555,2021-11-30 15:21:51,アンインストールしない状態で早期復旧頂きたい,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
t_4286790,2021-10-31T03:35:52.000Z,独自のスキルは3秒で寝落ちする,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_6667,2021-12-06 19:55:38,使えないなぁ,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,使えない
t_3230103,2021-12-04T23:41:11.000Z,"3,744ポイント達成",この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11156,2021-12-07 17:15:17,色々な情報ありがとうございます,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_121369,2021-11-09T00:59:40.000Z,を飲んで参加しよう,この文はTwitterのツイートです。Coke_ONアプリの欠陥やCoke_ONアプリに対する要望が書かれているのはどこですか？,
t_1667417,2021-11-01T05:45:14.000Z,paypayフリマで300円分のポイントゲットの招待コードです,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3238,2021-11-14 16:29:55,ドリンクチケットの有効期限がもう少し長いと嬉しいです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,ドリンクチケットの有効期限がもう少し長いと嬉しい
g_7522,2021-10-29 09:43:41,利用レポートがすぐに見れることとamazonで使えることです,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_4045430,2021-11-06T10:44:26.000Z,しかも10名様に押忍,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_6316,2021-11-30 07:43:22,更新してから全く立ち上がらない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,全く立ち上がらない
g_1236,2021-10-30 15:09:53,普通に購入するよりもお得ではあるが、通信不良が多い,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,通信不良が多い
t_302169,2021-11-21T00:41:35.000Z,2022年も正月はさんタク,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_7677,2021-11-26 15:32:31,使いやすい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_826463,2021-10-22T15:40:21.000Z,やっぱspxl優秀,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_12992,2021-12-14 15:28:36,最悪,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
t_1191211,2021-11-06T01:08:40.000Z,後払い可能,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9742,2021-11-26 08:16:34,かわいくて変換などの機能も気に入っているのですが、肝心の入力動作がもたついて遅延が出るので、既存のキーボードに戻しました,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,入力動作がもたついて遅延が出る
g_11518,2021-11-19 18:46:51,漢字クイズが多くて楽しいが、回答形式にして不正解なら間を置いて数回出してくれると嬉しい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,回答形式にして不正解なら間を置いて数回出してくれると嬉しい
g_13067,2021-11-25 04:17:10,あと、レビューを消さないで,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,レビューを消さないで
g_8095,2021-12-10 13:21:55,更新したら、paypayアプリからウーバーイーツが開けない,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,paypayアプリからウーバーイーツが開けない
g_3730,2021-10-23 13:10:09,職場の自販機はセンサーが悪いのかスマホを再起動しようが時間かえようが何しても反応しない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,スマホを再起動しようが時間かえようが何しても反応しない
g_6950,2021-11-30 13:23:49,更新したけど全然開けない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,開けない
g_3788,2021-11-19 18:57:08,スタンプがたまれば1本無料,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_4204562,2021-12-10T13:42:08.000Z,可愛いモザイクを期待したけど,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_2071,2021-12-05 11:35:24,マジでお得です,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_3639,2021-10-27 00:00:56,レビューしろしろしつこいアプリ,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,レビューしろしろしつこいアプリ
g_12613,2021-10-28 00:49:34,無意味でした,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,
t_4579471,2021-12-06T09:33:58.000Z,216円支払い,この文はTwitterのツイートです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
g_8287,2021-11-17 23:17:33,paypayアプリはインストールされている,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_12430,2021-10-25 21:48:51,ネットワーク接続を確認して、もう一度お試し下さい,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,ネットワーク接続を確認して、もう一度お試し下さい
g_3082,2021-11-28 17:22:05,接続悪いと勝手に再起動するな,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,接続悪いと勝手に再起動する
g_12957,2021-12-11 06:00:46,アプリ突然消え失せました,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,アプリ突然消え失せました
t_3390704,2021-12-05T08:50:35.000Z,簡単・登録不要paypayボーナスで手軽に運用体験,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
