id,datetime,context,question,answer
t_364772,2021-10-21T00:41:11.000Z,linemusicで単リピ中♪,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
t_928498,2021-10-28T14:27:58.000Z,・☆は交換優先,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_3126,2021-11-06 23:58:09,自販機との通信に時間がかかるし、途中で切れたりする,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機との通信に時間がかかるし、途中で切れたりする
t_4115795,2021-11-19T11:39:19.000Z,️sns投稿にはを忘れずに,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_4140496,2021-11-05T00:35:12.000Z,simejiをインストールして壁紙をゲットしよう,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_13061,2021-11-23 11:59:03,お得がいっぱいのアプリですね,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
t_3262479,2021-12-14T23:57:29.000Z,すると10万円山分け,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1220096,2021-11-06T15:34:55.000Z,できるだけ辞退しないで,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1457737,2021-11-03T13:40:23.000Z,1等賞品はpaypayボーナス1万円相当が5名様,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_72,2021-11-20 10:27:00,面白い動画が多いので、つい、次々見てしまうしかし、タイトル詐欺や、たまに動物虐待の動画が出てくることがあるので、是非通報ボタンを設置してほしい,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,通報ボタンを設置してほしい
g_6599,2021-12-03 12:18:27,起動しない再インストールしたが同じ状態もう行かない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,起動しない
g_5542,2021-11-17 15:45:38,バグか分かりませんが、プランの定期購入が出来なくなりました,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,プランの定期購入が出来なくなりました
g_5237,2021-12-13 00:47:55,カスタムのイコライザ保存が10個だと少ないダウンロードした後に順番を変えられたら星5だと思うあと、端末登録の上限がなければ星5,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,カスタムのイコライザ保存が10個だと少ないダウンロードした後に順番を変えられたら/端末登録の上限がなければ
t_3209074,2021-12-06T22:52:58.000Z,受け取り方法は、全部選べる,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10381,2021-11-04 00:03:27,チェック,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_12709,2021-12-10 00:04:51,手軽に使えてクーポンも貰えたりするのでお勧めです,この文章はGooglePlayストアのレビューです。ファミマのアプリアプリの欠陥やファミマのアプリアプリに対する要望が書かれているのはどこですか？,
t_3581691,2021-12-04T02:30:24.000Z,また、12月末にtwitter限定プチ情報をお送りいたしますので、フォローを外さずにお待ちください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3960897,2021-11-02T14:22:16.000Z,一日二回ガチャでアイテムをハントせよ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1138510,2021-10-31T12:36:11.000Z,11月上旬までセフレ募集する〜,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4422421,2021-10-24T01:01:50.000Z,スマートニュースで抽選中,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_13982,2021-11-01 12:11:47,ログインループのようになって起動すら出来なくなりました,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,ログインループのようになって起動すら出来なくなりました
t_1138471,2021-10-25T07:12:03.000Z,ダイヤ〜マスター8000円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1760378,2021-11-07T14:09:20.000Z,詳細は,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_9009,2021-11-26 12:12:57,使えます,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_22,2021-12-11 23:27:18,楽しいの一言,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_1242,2021-10-28 15:21:57,ただそうでない時も自販機と接続できない事が有るのが残念,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機と接続できない
g_8164,2021-11-09 18:57:50,今回のアップデートでヤフーid持ってるのにログインできなかった問題は解決しました,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_9529,2021-12-10 07:11:02,私だけかもしれませんが、1部メモ帳などで入力しようとすると、一瞬だけキーボードが出てキーボードが消えるというバグが発生してまともに入力できません,この文章はGooglePlayストアのレビューです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,メモ帳などで入力しようとすると、一瞬だけキーボードが出てキーボードが消えるというバグが発生してまともに入力できません
t_841757,2021-10-21T08:29:14.000Z,酔ってケータイを失くしたので,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1236143,2021-11-03T16:15:08.000Z,メルカリ:500円,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_1153,2021-12-14 15:29:14,同じ自販機を使うならコークオンが、絶対お得イベントやキャンペーンでけっこうスタンプが早くたまってチケットいただいてます,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_11032,2021-10-26 03:36:04,あ,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_2647313,2021-11-26T11:47:52.000Z,あ、これにしよ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_13221,2021-12-10 20:36:15,使い道がないゴミ,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
t_3520426,2021-12-15T11:44:40.000Z,"45,367ポイント達成",この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7892,2021-12-12 17:33:36,普通に使える,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_3834956,2021-11-03T20:54:10.000Z,独自のスキルは風邪をひかない,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_6162,2021-11-28 14:19:51,アプリ、起動出来なくなりました,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,起動出来なくなりました
g_2386,2021-12-06 09:29:29,他にも間違える人がいると思うので改善して欲しいです,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_2857,2021-12-10 15:33:00,バーコード読み込みによるスタンプ取得をすると、一度再起動が必要となり不便,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,バーコード読み込みによるスタンプ取得をすると、一度再起動が必要
g_195,2021-11-04 22:08:00,とにかく、面白いです,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_460220,2021-11-01T13:30:44.000Z,13-倖田來,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_8643,2021-10-30 10:06:26,当初の勢いで期待された商圏が獲得できたために、普及期と比べるとライトユーザーには渋い感じになってきていると思う,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_4324,2021-12-12 22:38:25,強めの運動と歩数がクリアしてるのに、なぜか開き直すと突然減ってて、クリアが取り消されてる,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,強めの運動と歩数がクリアしてるのに、なぜか開き直すと突然減ってて、クリアが取り消されてる
t_4540385,2021-11-30T12:10:14.000Z,楽天のログインポイントで毎日約5ポイントずつ獲得したり、スマートニュースの無料クーポンくじを引くのが,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_2029538,2021-11-11T00:19:55.000Z,paypayクーポンの取得→paypay残高払いがお得です,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1110481,2021-10-30T03:51:24.000Z,ペイペイidsilver8888,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10289,2021-10-25 10:51:39,プライバシーは守って貰いたいバックヤードで情報が流れるは許す,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_7829,2021-11-27 17:39:33,操作慣れず何とか就いて行けるので嬉しいです,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_4582,2021-11-10 21:26:56,歩数カウントが戻ったり消えたりします,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,歩数カウントが戻ったり消えたりします
g_6974,2021-11-28 00:02:03,今日11/27、レジでアプリひらこうとしたら使えなくて何度もやり直してもたもた、現金で支払いました,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アプリひらこうとしたら使えなくて
t_513512,2021-12-14T15:17:48.000Z,曖昧ソース:linemusic,この文はTwitterのツイートです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,
g_9993,2021-12-05 20:29:30,関係,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_2593,2021-12-03 17:12:24,いつも便利に利用しています,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_3000101,2021-11-30T11:06:43.000Z,paypay希望です,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3446490,2021-12-04T07:46:37.000Z,お支払い方法はアマギフ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2419541,2021-11-13T09:02:38.000Z,paypayモールでは日曜のお買い物が超おトク当たったボーナスを使っておトクにお買い物しよう,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2986004,2021-11-30T00:22:46.000Z,結果は返信をチェック,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4207034,2021-10-29T03:20:52.000Z,×限定コラボ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_2504381,2021-11-26T02:46:45.000Z,渋谷タワレコフライヤー,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_8692,2021-11-15 19:12:42,楽でいい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_11414,2021-11-24 23:17:04,改善してください,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,改善してください
t_1792371,2021-11-04T14:44:45.000Z,各種9割で代行します,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3012470,2021-12-02T09:13:21.000Z,◆応募方法◆,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3452037,2021-12-03T01:46:10.000Z,どちらかでお願いします,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3387219,2021-12-06T01:58:11.000Z,出paypay,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1180421,2021-11-02T10:49:08.000Z,譲渡ディズニーチケット,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7079,2021-12-03 10:46:09,障害報告ページには再インストールするように書いてあるが改善せず、機内モードにしても会員証が表示できない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,会員証が表示できない
t_2791796,2021-12-02T00:06:02.000Z,ペイペイ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_725,2021-10-31 09:56:30,バグか何かではめ込み合成で画像を沢山入れるとバグって画面が真っ暗になったりしますそこのところちょっと治してもらいたいです語彙力無くてすみません,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,はめ込み合成で画像を沢山入れるとバグって画面が真っ暗になったりします
g_13514,2021-11-05 16:54:28,でも画面が出るのが、少し遅いです,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,画面が出るのが、少し遅い
g_12643,2021-11-14 15:06:41,ネットワークエラーが出ました,この文章はGooglePlayストアのレビューです。にゃんトークアプリの欠陥やにゃんトークアプリに対する要望が書かれているのはどこですか？,ネットワークエラー
t_3592255,2021-12-04T12:44:19.000Z,紹介コード02-ejt6l65,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2782,2021-12-06 11:14:05,気付くとスタンプが貯まっていて、コーヒーが1本無料で飲めるから、すごくハッピーな気持ちになる,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
g_13417,2021-10-27 15:41:17,残高照会がもっと簡単に出来るといいかな,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,残高照会がもっと簡単に出来るといい
t_1626036,2021-11-01T04:50:52.000Z,教えてください,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3410129,2021-12-05T22:36:33.000Z,quickpointに新規登録するとpaypayボーナスがgetできる10連スクラッチをもらえるよ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_5379,2021-10-21 19:12:57,ライトプランを解約しようとして説明文を呼んでその通りにしようとしてgooglestoreから管理に進んでも解約文すら出てきません,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,ライトプランを解約しようとして説明文を呼んでその通りにしようとしてgooglestoreから管理に進んでも解約文すら出てきません
t_4517149,2021-11-25T16:30:24.000Z,モッピーk4kpa117,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_3410,2021-12-13 13:09:35,続けて購入するとスタンプ貰えない時が有るのが残念です,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,続けて購入するとスタンプ貰えない
g_6388,2021-11-29 16:55:50,早急に改善してください,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,早急に改善してください
g_5966,2021-12-01 19:12:10,不具合解消と出ていたがアンインストールして入れ直しても解消されないどうなってるんだ,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アンインストールして入れ直しても解消されない
t_3547498,2021-12-02T21:32:23.000Z,モンモモラインモ~⊂o'⊥'o⊃,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3681124,2021-12-05T08:31:53.000Z,¦12月5日日22:30/,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2832375,2021-12-01T03:38:43.000Z,暗号資産レベルに興味が無い,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_14024,2021-12-08 14:51:01,何度かカスタマーサポートに問い合わせたが、楽天側に問題はないの一点張り,この文章はGooglePlayストアのレビューです。楽天ペイアプリの欠陥や楽天ペイアプリに対する要望が書かれているのはどこですか？,
g_10656,2021-11-24 23:17:04,有料版でよいから広告の出ないのを出してください,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,広告の出ないのを出してください
t_2138943,2021-11-22T14:11:59.000Z,求→1枚100円+送料or異種赤葦京治,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2679,2021-10-29 19:20:57,2021/07/12いつの間にかios版が出ていたのでipadで使ってみたけど、やはり全く自販機と繋がらなかった,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機と繋がらなかった
g_1078,2021-11-22 09:23:45,自販機の情報を取得するのにかなり時間がかかるときが度々ある,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機の情報を取得するのにかなり時間がかかる
g_1265,2021-11-22 22:58:34,いろいろなイベントがあり、楽しく利用させて頂いております,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2313248,2021-11-16T21:56:32.000Z,準備は出来てますか'ω',この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_1514,2021-12-12 17:51:25,使用出来る自販機が少ない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,使用出来る自販機が少ない
g_263,2021-11-01 17:07:43,使ってません,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_656155,2021-10-22T10:35:58.000Z,1教科paypay100円です,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_1123,2021-11-08 16:08:25,自販機の前で固まらないといけない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機の前で固まらないといけない
g_3493,2021-12-09 23:06:36,大量に購入する場合は地獄です,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2011128,2021-11-13T22:14:48.000Z,アプリをインストールして,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_10234,2021-10-24 12:27:42,どれだけ報告しても興味がないニュースばかりが出てきます,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,興味がないニュースばかりが出てきます
g_6101,2021-11-29 18:41:31,前日からずっと起動できません,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,起動できません
g_3372,2021-11-30 22:54:56,googlefitの歩数が正確に反映されませんが,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,歩数が正確に反映されません
t_4221906,2021-11-04T07:37:18.000Z,simejiをインストールしてここでしか手に入らないidentityvぬいぐるみやゲームで使える手掛かり、オリジナルキーボードきせかえを当てよ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_788630,2021-10-27T00:04:45.000Z,て思うこと多いですねあーあ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4314720,2021-10-24T15:04:30.000Z,お家でも,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3680837,2021-12-15T12:53:37.000Z,1000pay2名,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2909631,2021-11-25T22:23:18.000Z,日時11/3011:00,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7210,2021-11-29 14:28:04,不都合が、生じて動かない,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,不都合が、生じて動かない
t_3228282,2021-12-08T05:43:44.000Z,:少額×p,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1990664,2021-11-23T01:26:21.000Z,paypayでのやり取りって難しいのかな,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1948919,2021-11-14T21:08:57.000Z,ポイント運用するなら,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2642,2021-12-10 15:33:00,接続してもスタンプが付与されなかった,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,接続してもスタンプが付与されなかった
g_6692,2021-11-29 09:58:30,昨日店で開かなくて帰って来ました,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,開かなくて
g_1802,2021-12-12 09:26:04,全くカウントされなくなりました,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,全くカウントされなくなりました
g_10990,2021-12-14 07:55:08,一番見やすい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_11921,2021-10-30 18:31:56,良く使ってますクーポン、割引券などがあってありがたいです,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3800123,2021-10-28T05:49:30.000Z,simejiをインストールしてここでしか手に入らないidentityvぬいぐるみやゲームで使える手掛かり、オリジナルキーボードきせかえを当てよ,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
t_1821304,2021-11-13T23:18:22.000Z,各種、紹介コード/招待クーポンです,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4436511,2021-10-23T09:26:32.000Z,この機会に、家ヘパw始めませんか,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_109,2021-11-20 06:57:54,有料が気に入らない,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,有料が気に入らない
t_987474,2021-10-24T17:35:07.000Z,作業時間:30分~1時間程,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_6636,2021-11-29 23:37:06,店頭にてシステムトラブルを知りましたが、機内モードで会員カード表示すれば残高確認とチャージ、支払いでの使用は可能でした,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,
g_11060,2021-10-22 06:13:07,ほぉすぐん能登の天気予報,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_3300,2021-11-12 21:28:28,神,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_2605463,2021-12-01T09:00:07.000Z,をフォロー,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_945529,2021-10-28T15:15:36.000Z,"支払いはpaypay,アマギフです",この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7883,2021-11-18 07:58:31,使いやすい,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
t_1779850,2021-11-10T09:31:27.000Z,コラボ1キャンペーン,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_2787,2021-11-16 12:18:16,自販機で認識しない2回目,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自販機で認識しない
g_1774,2021-11-11 17:49:24,インストールが無料でできるので、自販機を使う機会が多い方には、アプリを持っていて損はないと思います,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,
t_946763,2021-10-31T02:43:34.000Z,◎googleフォトのみ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2828830,2021-11-30T00:16:15.000Z,プレゼント企画,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_739,2021-11-23 09:27:44,☆1も付けたくない,この文章はGooglePlayストアのレビューです。capcutアプリの欠陥やcapcutアプリに対する要望が書かれているのはどこですか？,
t_1820491,2021-11-13T23:41:42.000Z,遠距離でも金借りられるしね,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4329338,2021-10-23T21:38:56.000Z,この機会に、家ヘパw始めませんか,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_323,2021-10-25 15:21:45,面白そうな動画を探して楽しんでいます,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
g_4054,2021-12-12 22:38:25,毎日クリアしてたのに、突然この不具合が出て、とにかく残念,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,突然この不具合が出て
t_1892323,2021-11-23T13:26:57.000Z,12/20迄,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7606,2021-11-17 16:56:07,便利に使っていますがいつも行く店はペイペイ使えないのでもっと加盟店増えると良いです,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,もっと加盟店増えると良い
t_2322209,2021-11-17T17:33:18.000Z,ゲットしたポイントは現金、楽天ポイント、paypayなどに交換可能です,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
